host
36961 -3040.6006
17961 -3061.0060
36201 -3077.8973
34681 -3045.7481
18721 -3037.9914
24801 -3042.7092
2761 -3040.0905
10361 -3046.0253
7321 -3072.0449
5801 -3049.2088
6561 -3047.4918
28601 -3074.2279
14921 -3056.8336
21001 -3040.6966
3521 -3054.5126
9601 -3074.7976
11881 -3062.6801
2001 -3063.3898
39241 -3064.7220
27081 -3047.9885
33921 -3053.5644
37721 -3044.9221
35441 -3059.2474
13401 -3048.9395
25561 -3046.8068
8841 -3075.6880
23281 -3049.0139
14161 -3054.8253
22521 -3066.1369
12641 -3058.2513
8081 -3059.1045
16441 -3045.8976
30121 -3067.7841
4281 -3049.0740
32401 -3075.6916
38481 -3070.3261
24041 -3057.3342
31641 -3043.5196
17201 -3056.9485
30881 -3093.9102
26321 -3051.2701
19481 -3057.1520
20241 -3052.0799
15681 -3062.6027
21761 -3050.5937
5041 -3052.8866
33161 -3066.6720
29361 -3059.1461
27841 -3063.1059
11121 -3071.8726
