host
36961 -4729.4669
17961 -4742.6729
36201 -4736.2644
34681 -4715.6816
18721 -4745.9114
24801 -4740.0039
2761 -4750.9299
10361 -4743.0341
7321 -4748.6322
5801 -4749.2937
6561 -4776.4032
28601 -4744.2333
14921 -4740.3906
21001 -4739.1045
3521 -4751.3877
9601 -4730.4056
11881 -4743.0228
2001 -4772.4479
39241 -4746.2416
27081 -4755.1745
33921 -4726.2711
37721 -4727.4295
35441 -4735.2608
13401 -4720.4890
25561 -4767.0963
8841 -4749.4820
23281 -4739.3019
14161 -4736.2864
22521 -4744.7843
12641 -4738.7615
8081 -4752.6058
16441 -4724.9799
30121 -4721.5681
4281 -4753.5361
32401 -4710.5336
38481 -4750.3921
24041 -4754.8797
31641 -4742.7070
17201 -4731.8354
30881 -4702.4640
26321 -4759.7668
19481 -4737.6792
20241 -4735.1892
15681 -4731.1982
21761 -4744.7160
5041 -4756.2590
33161 -4733.2201
29361 -4720.3029
27841 -4736.9826
11121 -4767.4158
