host
23661 -2970.5973
32021 -2900.3071
32781 -2881.2094
17581 -2878.3317
25181 -2889.2233
39621 -2896.6474
35061 -2895.2873
14541 -2889.5318
37341 -2911.2288
19101 -2922.2759
16821 -2922.8622
19861 -2895.5483
31261 -2918.6803
6181 -2875.8113
10741 -2928.9658
22141 -2939.2951
28221 -2933.5772
2381 -2890.4273
20621 -2942.4025
8461 -2907.9979
5421 -2921.5789
9221 -2912.8290
36581 -2913.2901
15301 -2901.4079
11501 -2889.3084
18341 -2913.3648
3901 -2953.7919
34301 -2903.6691
12261 -2888.7245
13781 -2918.1453
33541 -2872.0094
38861 -2879.4948
29741 -2886.8714
25941 -2887.7987
24421 -2893.1811
21381 -2926.7711
6941 -2895.2690
35821 -2903.1089
28981 -2936.5249
27461 -2869.3716
7701 -2913.3999
26701 -2909.8830
22901 -2930.6365
4661 -2859.7060
30501 -2909.0217
16061 -2899.2837
13021 -2893.5593
3141 -2911.8043
38101 -2927.2684
9981 -2898.7381
