host
36961 -3350.8417
17961 -3402.4653
36201 -3350.7256
34681 -3345.4750
18721 -3397.7554
24801 -3379.5049
2761 -3375.7873
10361 -3383.3837
7321 -3372.9701
5801 -3410.7124
6561 -3376.1631
28601 -3389.1562
14921 -3372.7926
21001 -3369.0809
3521 -3419.6353
9601 -3372.1714
11881 -3381.3329
2001 -3413.4696
39241 -3364.0322
27081 -3389.9251
33921 -3342.0167
37721 -3377.4130
35441 -3360.6851
13401 -3394.6900
25561 -3366.5355
8841 -3398.0672
23281 -3390.1912
14161 -3398.6900
22521 -3359.7019
12641 -3392.8104
8081 -3369.5332
16441 -3397.7002
30121 -3398.5983
4281 -3394.1348
32401 -3370.9373
38481 -3367.2867
24041 -3378.2720
31641 -3360.3882
17201 -3389.1727
30881 -3384.0354
26321 -3394.0262
19481 -3371.6609
20241 -3365.6028
15681 -3358.0891
21761 -3362.4886
5041 -3383.0682
33161 -3367.4585
29361 -3386.9968
27841 -3393.8837
11121 -3388.6569
