host
36961 97.035598
17961 99.385588
36201 100.518640
34681 97.704059
18721 96.851166
24801 96.929234
2761 96.229002
10361 97.983946
7321 99.987402
5801 97.614956
6561 97.191388
28601 100.363820
14921 98.723219
21001 97.363948
3521 98.486488
9601 100.259213
11881 99.032931
2001 99.359426
39241 99.165352
27081 97.488252
33921 98.573225
37721 97.637376
35441 98.967197
13401 97.930650
25561 97.194490
8841 100.070100
23281 98.319325
14161 98.817878
22521 100.129407
12641 98.705345
8081 98.625872
16441 98.800613
30121 99.506244
4281 97.119319
32401 100.508026
38481 99.163512
24041 98.779591
31641 97.792431
17201 98.564294
30881 101.916496
26321 98.030029
19481 99.264660
20241 98.391072
15681 100.055910
21761 98.474573
5041 98.739237
33161 99.302053
29361 98.267533
27841 98.645061
11121 99.663181
