host
36961 -2273.2408
17961 -2267.9616
36201 -2282.6715
34681 -2255.8942
18721 -2262.3951
24801 -2246.7958
2761 -2286.3377
10361 -2279.5498
7321 -2303.2783
5801 -2269.1261
6561 -2267.6159
28601 -2255.4716
14921 -2272.9074
21001 -2241.8634
3521 -2272.3808
9601 -2256.9434
11881 -2292.4610
2001 -2244.7001
39241 -2270.2448
27081 -2252.5306
33921 -2287.2886
37721 -2279.1857
35441 -2272.7126
13401 -2258.5512
25561 -2267.1856
8841 -2279.1406
23281 -2260.1465
14161 -2263.6244
22521 -2262.0053
12641 -2270.8133
8081 -2277.8720
16441 -2277.8687
30121 -2274.4661
4281 -2277.0838
32401 -2284.6082
38481 -2261.2753
24041 -2250.8367
31641 -2240.4415
17201 -2275.6184
30881 -2265.4003
26321 -2223.2085
19481 -2306.3432
20241 -2250.9207
15681 -2262.3537
21761 -2267.0343
5041 -2307.2256
33161 -2242.5395
29361 -2297.2890
27841 -2251.1175
11121 -2275.2514
