host
23661 -3109.8560
32021 -3058.3030
32781 -3031.8484
17581 -3036.1682
25181 -3041.7341
39621 -3047.9001
35061 -3050.5657
14541 -3044.8161
37341 -3061.5749
19101 -3070.8470
16821 -3071.5569
19861 -3046.8452
31261 -3068.8889
6181 -3029.5993
10741 -3077.1378
22141 -3083.6603
28221 -3079.9485
2381 -3042.7549
20621 -3085.0802
8461 -3065.0272
5421 -3071.1550
9221 -3063.2936
36581 -3063.7845
15301 -3057.4213
11501 -3042.8411
18341 -3066.8267
3901 -3102.6843
34301 -3056.6451
12261 -3043.6105
13781 -3070.3459
33541 -3030.0420
38861 -3035.4142
29741 -3042.6537
25941 -3047.6854
24421 -3044.6844
21381 -3077.3531
6941 -3048.5583
35821 -3058.4740
28981 -3081.1066
27461 -3027.1247
7701 -3064.6627
26701 -3057.8289
22901 -3078.0438
4661 -3018.8296
30501 -3060.3026
16061 -3057.1089
13021 -3046.1363
3141 -3060.9434
38101 -3070.9491
9981 -3052.3978
