host
36961 -3021.1181
17961 -3074.1117
36201 -3022.1236
34681 -3016.7373
18721 -3069.5876
24801 -3051.4154
2761 -3047.9786
10361 -3054.6395
7321 -3046.4594
5801 -3084.2095
6561 -3048.8385
28601 -3060.8782
14921 -3045.7217
21001 -3040.1298
3521 -3092.5752
9601 -3044.6917
11881 -3054.2844
2001 -3084.6565
39241 -3036.1101
27081 -3061.1141
33921 -3013.0241
37721 -3047.2598
35441 -3032.5072
13401 -3067.9163
25561 -3037.9729
8841 -3070.2025
23281 -3060.7600
14161 -3069.5780
22521 -3032.2551
12641 -3064.3700
8081 -3042.6182
16441 -3070.1105
30121 -3069.7860
4281 -3066.2952
32401 -3040.7509
38481 -3039.7356
24041 -3049.0816
31641 -3032.3229
17201 -3060.2516
30881 -3055.8714
26321 -3066.2699
19481 -3044.2003
20241 -3037.0651
15681 -3030.9211
21761 -3034.3032
5041 -3055.8908
33161 -3037.3632
29361 -3056.8561
27841 -3064.3856
11121 -3061.1555
